country,city,year,pollutant,avg_value,median_value,p95_value,measurements,max_value,min_value
CN,宜昌市,2019,pm10,101.8,108.0,114.0,5,114.0,85.0
CN,宜昌市,2019,pm25,40.2,36.0,54.8,5,59.0,32.0
CN,宜昌市,2019,so2,8.2,8.0,12.799999999999999,5,14.0,5.0
CN,宜春市,2018,co,700.0,700.0,700.0,1,700.0,700.0
CN,宜春市,2018,no2,22.0,22.0,22.0,1,22.0,22.0
CN,宜春市,2018,o3,50.0,50.0,50.0,1,50.0,50.0
CN,宜春市,2018,pm10,58.0,58.0,58.0,1,58.0,58.0
CN,宜春市,2018,pm25,34.0,34.0,34.0,1,34.0,34.0
CN,宜春市,2018,so2,13.0,13.0,13.0,1,13.0,13.0
CN,宜春市,2019,co,700.0,650.0,869.9999999999999,4,900.0,600.0
CN,宜春市,2019,no2,17.5,17.0,22.949999999999996,4,24.0,12.0
CN,宜春市,2019,o3,189.5,190.0,191.7,4,192.0,186.0
CN,宜春市,2019,pm10,68.75,69.5,72.55,4,73.0,63.0
CN,宜春市,2019,pm25,36.75,37.0,38.85,4,39.0,34.0
CN,宜春市,2019,so2,8.5,8.5,9.85,4,10.0,7.0
CN,宝鸡市,2019,co,533.3333333333334,550.0,675.0,6,700.0,300.0
CN,宝鸡市,2019,no2,50.833333333333336,50.0,87.75,6,92.0,2.0
CN,宝鸡市,2019,o3,181.66666666666666,184.0,210.75,6,217.0,151.0
CN,宝鸡市,2019,pm10,64.33333333333333,58.5,92.5,6,93.0,35.0
CN,宝鸡市,2019,pm25,34.0,30.5,47.75,6,52.0,27.0
CN,宝鸡市,2019,so2,6.666666666666667,6.0,10.0,6,11.0,5.0
CN,宣城市,2019,co,850.0,850.0,1165.0,2,1200.0,500.0
CN,宣城市,2019,no2,56.0,56.0,87.5,2,91.0,21.0
CN,宣城市,2019,o3,251.5,251.5,333.84999999999997,2,343.0,160.0
CN,宣城市,2019,pm10,95.0,95.0,132.79999999999998,2,137.0,53.0
CN,宣城市,2019,pm25,33.5,33.5,36.65,2,37.0,30.0
CN,宣城市,2019,so2,5.5,5.5,5.95,2,6.0,5.0
CN,宿州市,2019,co,700.0,700.0,880.0,2,900.0,500.0
CN,宿州市,2019,no2,44.5,44.5,46.75,2,47.0,42.0
CN,宿州市,2019,o3,170.0,170.0,182.6,2,184.0,156.0
CN,宿州市,2019,pm10,79.0,79.0,84.4,2,85.0,73.0
CN,宿州市,2019,pm25,37.5,37.5,44.25,2,45.0,30.0
CN,宿州市,2019,so2,13.5,13.5,21.15,2,22.0,5.0
CN,宿迁市,2018,co,700.0,700.0,700.0,1,700.0,700.0
CN,宿迁市,2018,no2,16.0,16.0,16.0,1,16.0,16.0
CN,宿迁市,2018,o3,68.0,68.0,68.0,1,68.0,68.0
CN,宿迁市,2018,pm10,88.0,88.0,88.0,1,88.0,88.0
CN,宿迁市,2018,pm25,39.0,39.0,39.0,1,39.0,39.0
CN,宿迁市,2018,so2,7.0,7.0,7.0,1,7.0,7.0
CN,宿迁市,2019,co,575.0,550.0,685.0,4,700.0,500.0
CN,宿迁市,2019,no2,37.5,38.0,51.199999999999996,4,53.0,21.0
CN,宿迁市,2019,o3,200.75,202.0,205.7,4,206.0,193.0
CN,宿迁市,2019,pm10,86.5,90.0,97.0,4,97.0,69.0
CN,宿迁市,2019,pm25,37.25,38.5,40.0,4,40.0,32.0
CN,宿迁市,2019,so2,7.0,5.5,11.949999999999998,4,13.0,4.0
CN,富阳市,2019,co,800.0,800.0,800.0,1,800.0,800.0
CN,富阳市,2019,no2,59.0,59.0,59.0,1,59.0,59.0
CN,富阳市,2019,o3,63.0,63.0,63.0,1,63.0,63.0
CN,富阳市,2019,pm10,91.0,91.0,91.0,1,91.0,91.0
CN,富阳市,2019,pm25,45.0,45.0,45.0,1,45.0,45.0
CN,富阳市,2019,so2,4.0,4.0,4.0,1,4.0,4.0
CN,寿光市,2019,co,1000.0,1000.0,1000.0,1,1000.0,1000.0
CN,寿光市,2019,no2,57.0,57.0,57.0,1,57.0,57.0
CN,寿光市,2019,o3,241.0,241.0,241.0,1,241.0,241.0
CN,寿光市,2019,pm10,154.0,154.0,154.0,1,154.0,154.0
CN,寿光市,2019,pm25,55.0,55.0,55.0,1,55.0,55.0
CN,寿光市,2019,so2,15.0,15.0,15.0,1,15.0,15.0
CN,山南市,2019,co,350.0,350.0,395.0,2,400.0,300.0
CN,山南市,2019,no2,8.5,8.5,8.95,2,9.0,8.0
CN,山南市,2019,o3,130.5,130.5,131.85,2,132.0,129.0
CN,山南市,2019,pm10,5.5,5.5,5.95,2,6.0,5.0
CN,山南市,2019,pm25,5.5,5.5,5.95,2,6.0,5.0
CN,山南市,2019,so2,4.5,4.5,5.85,2,6.0,3.0
CN,岳阳市,2019,co,1300.0,1300.0,1555.0,4,1600.0,1000.0
CN,岳阳市,2019,no2,66.75,61.5,114.54999999999998,4,121.0,23.0
CN,岳阳市,2019,o3,202.5,203.5,218.6,4,221.0,182.0
CN,岳阳市,2019,pm10,118.0,113.5,154.85,4,158.0,87.0
CN,岳阳市,2019,pm25,56.5,52.5,68.3,4,71.0,50.0
CN,岳阳市,2019,so2,5.5,5.0,6.699999999999999,4,7.0,5.0
CN,崇左市,2019,co,700.0,700.0,700.0,2,700.0,700.0
CN,崇左市,2019,no2,39.5,39.5,49.85,2,51.0,28.0
CN,崇左市,2019,o3,149.5,149.5,149.95,2,150.0,149.0
CN,崇左市,2019,pm10,103.5,103.5,134.55,2,138.0,69.0
CN,崇左市,2019,pm25,37.5,37.5,37.95,2,38.0,37.0
CN,崇左市,2019,so2,23.0,23.0,38.3,2,40.0,6.0
CN,巴中市,2018,co,1100.0,1100.0,1100.0,1,1100.0,1100.0
CN,巴中市,2018,no2,27.0,27.0,27.0,1,27.0,27.0
CN,巴中市,2018,o3,82.0,82.0,82.0,1,82.0,82.0
CN,巴中市,2018,pm10,86.0,86.0,86.0,1,86.0,86.0
CN,巴中市,2018,pm25,56.0,56.0,56.0,1,56.0,56.0
CN,巴中市,2018,so2,4.0,4.0,4.0,1,4.0,4.0
CN,巴中市,2019,co,760.0,700.0,1240.0,5,1300.0,400.0
CN,巴中市,2019,no2,38.0,40.0,58.8,5,59.0,4.0
CN,巴中市,2019,o3,123.8,124.0,125.8,5,126.0,122.0
CN,巴中市,2019,pm10,70.8,81.0,103.8,5,108.0,37.0
CN,巴中市,2019,pm25,56.4,57.0,88.39999999999999,5,95.0,29.0
CN,巴中市,2019,so2,9.0,5.0,22.799999999999997,5,27.0,3.0
CN,巴彦淖尔市,2019,co,800.0,800.0,800.0,2,800.0,800.0
CN,巴彦淖尔市,2019,no2,24.5,24.5,24.95,2,25.0,24.0
CN,巴彦淖尔市,2019,o3,213.5,213.5,223.85,2,225.0,202.0
CN,巴彦淖尔市,2019,pm10,85.0,85.0,99.4,2,101.0,69.0
CN,巴彦淖尔市,2019,pm25,28.5,28.5,33.45,2,34.0,23.0
CN,巴彦淖尔市,2019,so2,10.5,10.5,11.85,2,12.0,9.0
CN,常州市,2019,co,650.0,650.0,700.0,4,700.0,600.0
CN,常州市,2019,no2,64.25,67.5,95.64999999999999,4,97.0,25.0
CN,常州市,2019,o3,207.75,217.5,257.65,4,259.0,137.0
CN,常州市,2019,pm10,56.0,54.0,67.89999999999999,4,70.0,46.0
CN,常州市,2019,pm25,31.0,30.5,38.099999999999994,4,39.0,24.0
CN,常州市,2019,so2,9.0,10.0,12.549999999999999,4,13.0,3.0
CN,常德市,2019,co,850.0,900.0,1000.0,4,1000.0,600.0
CN,常德市,2019,no2,35.0,35.0,62.849999999999994,4,66.0,4.0
CN,常德市,2019,o3,178.25,176.0,186.35,4,188.0,173.0
CN,常德市,2019,pm10,86.5,86.0,106.6,4,109.0,65.0
CN,常德市,2019,pm25,43.5,43.5,67.14999999999999,4,70.0,17.0
CN,常德市,2019,so2,14.25,8.5,30.249999999999993,4,34.0,6.0
CN,常熟市,2019,co,533.3333333333334,600.0,600.0,3,600.0,400.0
CN,常熟市,2019,no2,45.666666666666664,45.0,47.7,3,48.0,44.0
CN,常熟市,2019,o3,261.0,263.0,273.8,3,275.0,245.0
CN,常熟市,2019,pm10,85.33333333333333,82.0,95.5,3,97.0,77.0
CN,常熟市,2019,pm25,45.666666666666664,46.0,46.9,3,47.0,44.0
CN,常熟市,2019,so2,14.333333333333334,14.0,17.6,3,18.0,11.0
CN,平凉市,2019,co,900.0,900.0,900.0,1,900.0,900.0
CN,平凉市,2019,no2,59.0,59.0,59.0,1,59.0,59.0
CN,平凉市,2019,o3,144.0,144.0,144.0,1,144.0,144.0
CN,平凉市,2019,pm10,73.0,73.0,73.0,1,73.0,73.0
CN,平凉市,2019,pm25,17.0,17.0,17.0,1,17.0,17.0
CN,平凉市,2019,so2,7.0,7.0,7.0,1,7.0,7.0
CN,平度市,2019,co,1100.0,1100.0,1190.0,2,1200.0,1000.0
CN,平度市,2019,no2,55.0,55.0,68.5,2,70.0,40.0
CN,平度市,2019,o3,278.5,278.5,337.45,2,344.0,213.0
CN,平度市,2019,pm10,170.5,170.5,186.25,2,188.0,153.0
CN,平度市,2019,pm25,56.5,56.5,65.95,2,67.0,46.0
CN,平度市,2019,so2,8.5,8.5,8.95,2,9.0,8.0
CN,平顶山市,2019,co,600.0,600.0,690.0,2,700.0,500.0
CN,平顶山市,2019,no2,23.5,23.5,30.25,2,31.0,16.0
CN,平顶山市,2019,o3,182.5,182.5,182.95,2,183.0,182.0
CN,平顶山市,2019,pm10,81.5,81.5,84.65,2,85.0,78.0
CN,平顶山市,2019,pm25,32.5,32.5,36.55,2,37.0,28.0
CN,平顶山市,2019,so2,8.5,8.5,8.95,2,9.0,8.0
CN,广元市,2019,co,600.0,600.0,600.0,1,600.0,600.0
CN,广元市,2019,no2,32.0,32.0,32.0,1,32.0,32.0
CN,广元市,2019,o3,117.0,117.0,117.0,1,117.0,117.0
CN,广元市,2019,pm10,75.0,75.0,75.0,1,75.0,75.0
CN,广元市,2019,pm25,42.0,42.0,42.0,1,42.0,42.0
CN,广元市,2019,so2,10.0,10.0,10.0,1,10.0,10.0
CN,广安市,2019,co,625.0,650.0,785.0,4,800.0,400.0
CN,广安市,2019,no2,23.5,24.0,34.25,4,35.0,11.0
CN,广安市,2019,o3,173.0,177.5,180.55,4,181.0,156.0
CN,广安市,2019,pm10,66.5,60.0,89.1,4,93.0,53.0
CN,广安市,2019,pm25,41.75,33.0,65.29999999999998,4,71.0,30.0
CN,广安市,2019,so2,12.25,9.0,20.899999999999995,4,23.0,8.0
CN,广州市,2019,co,866.6666666666666,900.0,1120.0,9,1200.0,500.0
CN,广州市,2019,no2,55.22222222222222,67.0,75.8,9,77.0,15.0
CN,广州市,2019,o3,85.66666666666667,84.0,105.39999999999999,9,111.0,70.0
CN,广州市,2019,pm10,30.77777777777778,31.0,47.599999999999994,9,56.0,21.0
CN,广州市,2019,pm25,18.666666666666668,21.0,22.6,9,23.0,11.0
CN,广州市,2019,so2,5.222222222222222,5.0,6.6,9,7.0,4.0
CN,庆阳市,2019,co,600.0,600.0,600.0,1,600.0,600.0
CN,庆阳市,2019,no2,18.0,18.0,18.0,1,18.0,18.0
CN,庆阳市,2019,o3,161.0,161.0,161.0,1,161.0,161.0
CN,庆阳市,2019,pm10,53.0,53.0,53.0,1,53.0,53.0
CN,庆阳市,2019,pm25,19.0,19.0,19.0,1,19.0,19.0
CN,庆阳市,2019,so2,6.0,6.0,6.0,1,6.0,6.0
CN,库尔勒市,2019,co,333.3333333333333,300.0,390.0,3,400.0,300.0
CN,库尔勒市,2019,no2,8.333333333333334,6.0,12.299999999999999,3,13.0,6.0
CN,库尔勒市,2019,o3,101.66666666666667,111.0,112.8,3,113.0,81.0
CN,库尔勒市,2019,pm10,310.3333333333333,359.0,397.7,3,402.0,170.0
CN,库尔勒市,2019,pm25,47.666666666666664,51.0,63.6,3,65.0,27.0
CN,库尔勒市,2019,so2,5.666666666666667,6.0,6.9,3,7.0,4.0
CN,廊坊市,2019,co,1433.3333333333333,1400.0,1670.0,3,1700.0,1200.0
CN,廊坊市,2019,no2,119.66666666666667,124.0,136.6,3,138.0,97.0
CN,廊坊市,2019,o3,342.3333333333333,349.0,354.4,3,355.0,323.0
CN,廊坊市,2019,pm10,112.0,114.0,121.2,3,122.0,100.0
CN,廊坊市,2019,pm25,37.666666666666664,38.0,38.9,3,39.0,36.0
CN,廊坊市,2019,so2,6.666666666666667,6.0,8.7,3,9.0,5.0
CN,延安市,2019,co,700.0,600.0,870.0,3,900.0,600.0
CN,延安市,2019,no2,106.33333333333333,115.0,128.5,3,130.0,74.0
CN,延安市,2019,o3,175.0,175.0,177.7,3,178.0,172.0
CN,延安市,2019,pm10,64.66666666666667,58.0,77.8,3,80.0,56.0
CN,延安市,2019,pm25,22.0,23.0,23.9,3,24.0,19.0
CN,延安市,2019,so2,9.0,7.0,12.399999999999999,3,13.0,7.0
CN,延边州,2019,co,566.6666666666666,500.0,680.0,3,700.0,500.0
CN,延边州,2019,no2,32.333333333333336,26.0,49.4,3,52.0,19.0
CN,延边州,2019,o3,119.33333333333333,116.0,127.7,3,129.0,113.0
CN,延边州,2019,pm10,37.0,37.0,44.2,3,45.0,29.0
CN,延边州,2019,pm25,20.666666666666668,21.0,24.6,3,25.0,16.0
CN,延边州,2019,so2,4.666666666666667,5.0,5.0,3,5.0,4.0
CN,开封市,2019,co,550.0,550.0,685.0,4,700.0,400.0
CN,开封市,2019,no2,16.0,16.5,17.0,4,17.0,14.0
CN,开封市,2019,o3,221.25,252.5,268.7,4,269.0,111.0
CN,开封市,2019,pm10,86.0,84.5,99.35,4,101.0,74.0
CN,开封市,2019,pm25,31.75,31.5,39.099999999999994,4,40.0,24.0
CN,开封市,2019,so2,7.0,7.0,8.85,4,9.0,5.0
CN,张家口市,2019,co,966.6666666666666,1000.0,1180.0,3,1200.0,700.0
CN,张家口市,2019,no2,35.333333333333336,42.0,43.8,3,44.0,20.0
CN,张家口市,2019,o3,167.0,167.0,175.1,3,176.0,158.0
CN,张家口市,2019,pm10,85.0,88.0,92.5,3,93.0,74.0
CN,张家口市,2019,pm25,34.333333333333336,28.0,46.0,3,48.0,27.0
CN,张家口市,2019,so2,27.666666666666668,13.0,57.99999999999999,3,63.0,7.0
CN,张家港市,2019,co,600.0,600.0,600.0,2,600.0,600.0
CN,张家港市,2019,no2,55.0,55.0,56.8,2,57.0,53.0
CN,张家港市,2019,o3,252.5,252.5,260.15,2,261.0,244.0
CN,张家港市,2019,pm10,58.0,58.0,72.4,2,74.0,42.0
CN,张家港市,2019,pm25,45.0,45.0,51.3,2,52.0,38.0
CN,张家港市,2019,so2,12.5,12.5,14.75,2,15.0,10.0
CN,张家界市,2019,co,600.0,600.0,785.0,4,800.0,400.0
CN,张家界市,2019,no2,22.75,25.0,35.099999999999994,4,36.0,5.0
CN,张家界市,2019,o3,135.0,131.5,152.45,4,155.0,122.0
CN,张家界市,2019,pm10,63.75,64.5,91.3,4,94.0,32.0
CN,张家界市,2019,pm25,31.5,31.5,44.949999999999996,4,46.0,17.0
CN,张家界市,2019,so2,3.0,3.5,4.0,4,4.0,1.0
CN,张掖市,2019,co,300.0,300.0,300.0,1,300.0,300.0
CN,张掖市,2019,no2,57.0,57.0,57.0,1,57.0,57.0
CN,张掖市,2019,o3,156.0,156.0,156.0,1,156.0,156.0
CN,张掖市,2019,pm10,66.0,66.0,66.0,1,66.0,66.0
CN,张掖市,2019,pm25,32.0,32.0,32.0,1,32.0,32.0
CN,张掖市,2019,so2,10.0,10.0,10.0,1,10.0,10.0
CN,徐州市,2019,co,750.0,600.0,1279.9999999999998,4,1400.0,400.0
CN,徐州市,2019,no2,58.5,55.5,75.0,4,78.0,45.0
CN,徐州市,2019,o3,205.75,201.0,219.85,4,223.0,198.0
CN,徐州市,2019,pm10,125.75,131.0,167.7,4,168.0,73.0
CN,徐州市,2019,pm25,44.75,44.5,48.7,4,49.0,41.0
CN,徐州市,2019,so2,19.75,15.0,38.94999999999999,4,43.0,6.0
CN,德宏州,2019,co,1100.0,1100.0,1100.0,2,1100.0,1100.0
CN,德宏州,2019,no2,25.5,25.5,26.85,2,27.0,24.0
CN,德宏州,2019,o3,147.0,147.0,154.2,2,155.0,139.0
CN,德宏州,2019,pm10,61.0,61.0,61.9,2,62.0,60.0
CN,德宏州,2019,pm25,50.0,50.0,67.1,2,69.0,31.0
CN,德宏州,2019,so2,7.5,7.5,9.75,2,10.0,5.0
CN,德州市,2019,co,433.3333333333333,400.0,490.0,3,500.0,400.0
CN,德州市,2019,no2,20.0,16.0,27.7,3,29.0,15.0
CN,德州市,2019,o3,281.3333333333333,283.0,283.0,3,283.0,278.0
CN,德州市,2019,pm10,99.33333333333333,107.0,116.9,3,118.0,73.0
CN,德州市,2019,pm25,18.333333333333332,18.0,19.8,3,20.0,17.0
CN,德州市,2019,so2,5.333333333333333,5.0,6.8,3,7.0,4.0
CN,德阳市,2019,co,600.0,600.0,600.0,2,600.0,600.0
CN,德阳市,2019,no2,37.0,37.0,45.1,2,46.0,28.0
CN,德阳市,2019,o3,172.0,172.0,175.6,2,176.0,168.0
CN,德阳市,2019,pm10,115.5,115.5,115.95,2,116.0,115.0
CN,德阳市,2019,pm25,41.0,41.0,47.3,2,48.0,34.0
CN,德阳市,2019,so2,8.5,8.5,13.45,2,14.0,3.0
CN,忻州市,2019,co,600.0,600.0,690.0,3,700.0,500.0
CN,忻州市,2019,no2,52.0,60.0,60.0,3,60.0,36.0
CN,忻州市,2019,o3,171.0,208.0,211.6,3,212.0,93.0
CN,忻州市,2019,pm10,80.0,85.0,94.0,3,95.0,60.0
CN,忻州市,2019,pm25,28.666666666666668,26.0,35.0,3,36.0,24.0
CN,忻州市,2019,so2,78.0,67.0,113.8,3,119.0,48.0
CN,怀化市,2019,co,1000.0,1000.0,1090.0,2,1100.0,900.0
CN,怀化市,2019,no2,30.0,30.0,53.4,2,56.0,4.0
CN,怀化市,2019,o3,179.5,179.5,179.95,2,180.0,179.0
CN,怀化市,2019,pm10,91.5,91.5,112.64999999999999,2,115.0,68.0
CN,怀化市,2019,pm25,38.5,38.5,41.65,2,42.0,35.0
CN,怀化市,2019,so2,24.5,24.5,43.849999999999994,2,46.0,3.0
CN,怒江州,2019,co,700.0,700.0,1150.0,2,1200.0,200.0
CN,怒江州,2019,no2,26.0,26.0,42.199999999999996,2,44.0,8.0
CN,怒江州,2019,o3,123.0,123.0,133.8,2,135.0,111.0
CN,怒江州,2019,pm10,104.0,104.0,118.4,2,120.0,88.0
CN,怒江州,2019,pm25,57.0,57.0,60.6,2,61.0,53.0
CN,怒江州,2019,so2,11.5,11.5,15.549999999999999,2,16.0,7.0
CN,恩施州,2019,co,500.0,500.0,680.0,2,700.0,300.0
CN,恩施州,2019,no2,66.0,66.0,66.0,2,66.0,66.0
CN,恩施州,2019,o3,159.0,159.0,167.1,2,168.0,150.0
CN,恩施州,2019,pm10,90.5,90.5,114.35,2,117.0,64.0
CN,恩施州,2019,pm25,28.0,28.0,37.0,2,38.0,18.0
CN,恩施州,2019,so2,5.5,5.5,5.95,2,6.0,5.0
CN,惠州市,2019,co,600.0,600.0,680.0,5,700.0,500.0
CN,惠州市,2019,no2,18.2,20.0,23.4,5,24.0,10.0
CN,惠州市,2019,o3,127.0,127.0,135.4,5,137.0,117.0
CN,惠州市,2019,pm10,30.4,29.0,41.8,5,43.0,21.0
CN,惠州市,2019,pm25,25.6,22.0,36.0,5,38.0,19.0
CN,惠州市,2019,so2,5.6,6.0,6.8,5,7.0,4.0
CN,成都市,2019,co,816.6666666666666,900.0,1150.0,6,1200.0,300.0
CN,成都市,2019,no2,72.33333333333333,73.0,112.5,6,116.0,11.0
CN,成都市,2019,o3,209.0,212.5,228.5,6,232.0,176.0
CN,成都市,2019,pm10,68.66666666666667,63.0,86.0,6,87.0,57.0
CN,成都市,2019,pm25,33.333333333333336,32.0,43.75,6,45.0,24.0
CN,成都市,2019,so2,5.666666666666667,5.0,8.75,6,9.0,3.0
CN,扬州市,2019,co,650.0,650.0,700.0,4,700.0,600.0
CN,扬州市,2019,no2,82.75,69.0,146.44999999999996,4,158.0,35.0
CN,扬州市,2019,o3,241.25,242.5,261.84999999999997,4,265.0,215.0
CN,扬州市,2019,pm10,107.5,103.5,148.39999999999998,4,155.0,68.0
CN,扬州市,2019,pm25,64.75,67.0,76.7,4,77.0,48.0
CN,扬州市,2019,so2,16.25,15.5,19.4,4,20.0,14.0
CN,承德市,2019,co,900.0,800.0,1250.0,3,1300.0,600.0
CN,承德市,2019,no2,47.666666666666664,54.0,57.6,3,58.0,31.0
CN,承德市,2019,o3,186.66666666666666,185.0,191.3,3,192.0,183.0
CN,承德市,2019,pm10,82.33333333333333,85.0,113.8,3,117.0,45.0
CN,承德市,2019,pm25,31.0,31.0,31.9,3,32.0,30.0
CN,承德市,2019,so2,11.0,10.0,13.6,3,14.0,9.0
CN,抚州市,2019,co,1133.3333333333333,1000.0,1360.0,3,1400.0,1000.0
CN,抚州市,2019,no2,10.666666666666666,11.0,13.7,3,14.0,7.0
CN,抚州市,2019,o3,153.0,156.0,157.8,3,158.0,145.0
CN,抚州市,2019,pm10,90.66666666666667,87.0,103.2,3,105.0,80.0
CN,抚州市,2019,pm25,53.333333333333336,50.0,69.8,3,72.0,38.0
CN,抚州市,2019,so2,18.666666666666668,15.0,26.7,3,28.0,13.0
CN,抚顺市,2019,co,700.0,700.0,800.0,5,800.0,500.0
CN,抚顺市,2019,no2,24.0,28.0,34.4,5,36.0,9.0
CN,抚顺市,2019,o3,179.2,176.0,193.2,5,197.0,171.0
CN,抚顺市,2019,pm10,62.0,62.0,76.2,5,78.0,50.0
CN,抚顺市,2019,pm25,27.0,28.0,32.8,5,34.0,21.0
CN,抚顺市,2019,so2,23.6,18.0,36.0,5,36.0,12.0
CN,拉萨市,2019,co,325.0,300.0,384.99999999999994,4,400.0,300.0
CN,拉萨市,2019,no2,22.5,19.0,38.99999999999999,4,42.0,10.0
CN,拉萨市,2019,o3,129.75,127.5,141.5,4,143.0,121.0
CN,拉萨市,2019,pm10,18.75,14.0,30.999999999999993,4,34.0,13.0
CN,拉萨市,2019,pm25,5.75,6.0,8.549999999999999,4,9.0,2.0
CN,拉萨市,2019,so2,10.25,8.5,18.499999999999996,4,20.0,4.0
CN,招远市,2019,co,1000.0,1000.0,1180.0,2,1200.0,800.0
CN,招远市,2019,no2,25.5,25.5,27.75,2,28.0,23.0
CN,招远市,2019,o3,241.5,241.5,295.05,2,301.0,182.0
CN,招远市,2019,pm10,111.5,111.5,114.65,2,115.0,108.0
CN,招远市,2019,pm25,52.5,52.5,54.75,2,55.0,50.0
CN,招远市,2019,so2,23.0,23.0,23.0,2,23.0,23.0
CN,揭阳市,2019,co,1033.3333333333333,1000.0,1270.0,3,1300.0,800.0
CN,揭阳市,2019,no2,23.333333333333332,27.0,27.9,3,28.0,15.0
CN,揭阳市,2019,o3,136.0,140.0,140.9,3,141.0,127.0
CN,揭阳市,2019,pm10,59.666666666666664,60.0,65.4,3,66.0,53.0
CN,揭阳市,2019,pm25,55.333333333333336,53.0,62.9,3,64.0,49.0
CN,揭阳市,2019,so2,7.666666666666667,8.0,8.9,3,9.0,6.0
CN,攀枝花市,2019,co,680.0,600.0,1080.0,5,1200.0,500.0
CN,攀枝花市,2019,no2,54.6,42.0,99.19999999999999,5,104.0,20.0
CN,攀枝花市,2019,o3,171.4,175.0,181.0,5,181.0,149.0
CN,攀枝花市,2019,pm10,61.8,54.0,93.0,5,102.0,43.0
CN,攀枝花市,2019,pm25,24.4,25.0,26.6,5,27.0,21.0
CN,攀枝花市,2019,so2,13.6,11.0,23.999999999999996,5,27.0,7.0
CN,文山州,2019,co,650.0,650.0,695.0,2,700.0,600.0
CN,文山州,2019,no2,11.0,11.0,11.9,2,12.0,10.0
CN,文山州,2019,o3,106.5,106.5,114.15,2,115.0,98.0
CN,文山州,2019,pm10,33.0,33.0,34.8,2,35.0,31.0
CN,文山州,2019,pm25,19.0,19.0,19.9,2,20.0,18.0
CN,文山州,2019,so2,1.5,1.5,1.95,2,2.0,1.0
CN,文登市,2019,co,1100.0,1100.0,1190.0,2,1200.0,1000.0
CN,文登市,2019,no2,21.5,21.5,24.65,2,25.0,18.0
CN,文登市,2019,o3,247.0,247.0,267.7,2,270.0,224.0
CN,文登市,2019,pm10,119.5,119.5,126.25,2,127.0,112.0
CN,文登市,2019,pm25,46.5,46.5,55.05,2,56.0,37.0
CN,文登市,2019,so2,7.5,7.5,7.95,2,8.0,7.0
CN,新乡市,2019,co,450.0,450.0,495.0,2,500.0,400.0
CN,新乡市,2019,no2,31.0,31.0,34.6,2,35.0,27.0
CN,新乡市,2019,o3,194.0,194.0,211.1,2,213.0,175.0
CN,新乡市,2019,pm10,103.0,103.0,130.0,2,133.0,73.0
CN,新乡市,2019,pm25,30.5,30.5,37.25,2,38.0,23.0
CN,新乡市,2019,so2,11.0,11.0,11.9,2,12.0,10.0
CN,新余市,2019,co,700.0,700.0,1355.0,4,1400.0,0.0
CN,新余市,2019,no2,26.25,28.0,41.85,4,42.0,7.0
CN,新余市,2019,o3,112.0,128.5,149.0,4,152.0,39.0
CN,新余市,2019,pm10,72.75,73.0,95.14999999999999,4,98.0,47.0
CN,新余市,2019,pm25,40.5,43.5,45.85,4,46.0,29.0
CN,新余市,2019,so2,8.0,8.0,11.85,4,12.0,4.0
CN,无锡市,2019,co,733.3333333333334,700.0,875.0,6,900.0,600.0
CN,无锡市,2019,no2,92.5,88.0,157.75,6,158.0,16.0
CN,无锡市,2019,o3,234.16666666666666,235.0,245.25,6,246.0,214.0
CN,无锡市,2019,pm10,92.16666666666667,102.5,124.5,6,126.0,38.0
CN,无锡市,2019,pm25,42.5,42.5,61.75,6,67.0,25.0
CN,无锡市,2019,so2,9.833333333333334,9.5,13.0,6,13.0,6.0
CN,日喀则市,2019,co,500.0,500.0,590.0,2,600.0,400.0
CN,日喀则市,2019,no2,4.5,4.5,5.85,2,6.0,3.0
CN,日喀则市,2019,o3,143.5,143.5,145.75,2,146.0,141.0
CN,日喀则市,2019,pm10,47.5,47.5,47.95,2,48.0,47.0
CN,日喀则市,2019,pm25,9.5,9.5,9.95,2,10.0,9.0
CN,日喀则市,2019,so2,2.5,2.5,2.95,2,3.0,2.0
CN,日照市,2019,co,750.0,750.0,885.0,2,900.0,600.0
CN,日照市,2019,no2,36.5,36.5,36.95,2,37.0,36.0
CN,日照市,2019,o3,240.0,240.0,257.1,2,259.0,221.0
CN,日照市,2019,pm10,98.5,98.5,99.85,2,100.0,97.0
CN,日照市,2019,pm25,41.5,41.5,43.75,2,44.0,39.0
CN,日照市,2019,so2,15.5,15.5,15.95,2,16.0,15.0
CN,昆山市,2019,co,800.0,800.0,800.0,1,800.0,800.0
CN,昆山市,2019,no2,44.0,44.0,44.0,1,44.0,44.0
CN,昆山市,2019,o3,230.0,230.0,230.0,1,230.0,230.0
CN,昆山市,2019,pm10,97.0,97.0,97.0,1,97.0,97.0
CN,昆山市,2019,pm25,47.0,47.0,47.0,1,47.0,47.0
CN,昆山市,2019,so2,14.0,14.0,14.0,1,14.0,14.0
CN,昆明市,2019,co,700.0,700.0,785.0,4,800.0,600.0
CN,昆明市,2019,no2,29.5,30.0,37.25,4,38.0,20.0
CN,昆明市,2019,o3,164.25,160.5,177.29999999999998,4,180.0,156.0
CN,昆明市,2019,pm10,67.75,67.0,84.85,4,88.0,49.0
CN,昆明市,2019,pm25,35.5,35.0,39.7,4,40.0,32.0
CN,昆明市,2019,so2,6.75,6.0,10.249999999999998,4,11.0,4.0
CN,昌吉州,2019,co,350.0,350.0,485.0,2,500.0,200.0
