country,city,season,pollutant,seasonal_avg
SK,Bratislavský kraj,spring,pm25,6.315275
SK,Bratislavský kraj,spring,so2,1.19394
SK,Košický kraj,spring,co,1073.1940000000002
SK,Košický kraj,spring,no2,9.959603333333334
SK,Košický kraj,spring,o3,53.173
SK,Košický kraj,spring,pm10,8.44422
SK,Košický kraj,spring,pm25,3.99396
SK,Košický kraj,spring,so2,17.2852
SK,Nitriansky kraj,spring,co,303.804
SK,Nitriansky kraj,spring,no2,15.675715
SK,Nitriansky kraj,spring,o3,39.618
SK,Nitriansky kraj,spring,pm10,12.2832
SK,Nitriansky kraj,spring,pm25,8.1148
SK,Nitriansky kraj,spring,so2,12.1448
SK,Prešovský kraj,spring,co,575.708
SK,Prešovský kraj,spring,no2,11.589624
SK,Prešovský kraj,spring,o3,51.5775
SK,Prešovský kraj,spring,pm10,4.8158
SK,Prešovský kraj,spring,pm25,3.01308
SK,Prešovský kraj,spring,so2,4.19695
SK,Trenciansky kraj,spring,co,367.372
SK,Trenciansky kraj,spring,no2,12.213650000000001
SK,Trenciansky kraj,spring,o3,44.834
SK,Trenciansky kraj,spring,pm10,5.65295
SK,Trenciansky kraj,spring,pm25,3.448375
SK,Trenciansky kraj,spring,so2,12.7364225
SK,Trnavský kraj,spring,co,841.928
SK,Trnavský kraj,spring,no2,24.22129
SK,Trnavský kraj,spring,o3,63.84
SK,Trnavský kraj,spring,pm10,12.453066666666667
SK,Trnavský kraj,spring,pm25,8.6551
SK,Trnavský kraj,spring,so2,4.610845
SK,Žilinský kraj,spring,co,401.97866666666664
SK,Žilinský kraj,spring,no2,14.312132499999999
SK,Žilinský kraj,spring,o3,47.23666666666667
SK,Žilinský kraj,spring,pm10,3.0518
SK,Žilinský kraj,spring,pm25,2.8838666666666666
SK,Žilinský kraj,spring,so2,4.24164
TH,Ayutthaya,spring,co,0.41
TH,Ayutthaya,spring,no2,0.012
TH,Ayutthaya,spring,o3,0.018
TH,Ayutthaya,spring,pm10,33.0
TH,Ayutthaya,spring,so2,0.001
TH,Bangkok,autumn,co,0.3
TH,Bangkok,autumn,no2,0.009
TH,Bangkok,autumn,pm10,59.0
TH,Bangkok,autumn,so2,0.0
TH,Bangkok,spring,co,1.1866666666666665
TH,Bangkok,spring,no2,0.0212
TH,Bangkok,spring,o3,0.010181818181818183
TH,Bangkok,spring,pm10,43.8
TH,Bangkok,spring,so2,0.012000000000000002
TH,Bangkok,summer,o3,0.006
TH,Bangkok,winter,co,2.44
TH,Bangkok,winter,no2,0.015666666666666666
TH,Bangkok,winter,o3,0.017
TH,Bangkok,winter,pm10,35.333333333333336
TH,Bangkok,winter,so2,0.001
TH,Chachoengsao,spring,no2,0.019
TH,Chachoengsao,spring,o3,0.029
TH,Chachoengsao,spring,pm10,42.0
TH,Chachoengsao,spring,so2,0.008
TH,Chiang Mai,spring,co,0.83
TH,Chiang Mai,spring,no2,0.03
TH,Chiang Mai,spring,o3,0.03
TH,Chiang Mai,spring,pm10,24.0
TH,Chiang Mai,spring,so2,0.001
TH,Chiang Rai,spring,co,0.54
TH,Chiang Rai,spring,o3,0.041
TH,Chiang Rai,spring,pm10,37.0
TH,Chiang Rai,winter,no2,0.047
TH,Chiang Rai,winter,so2,0.096
TH,Chon Buri,spring,co,0.68
TH,Chon Buri,spring,no2,0.015333333333333332
TH,Chon Buri,spring,o3,0.019666666666666666
TH,Chon Buri,spring,pm10,40.333333333333336
TH,Chon Buri,spring,so2,0.033
TH,Lampang,spring,co,0.405
TH,Lampang,spring,no2,0.00575
TH,Lampang,spring,o3,0.05175
TH,Lampang,spring,pm10,23.0
TH,Lampang,spring,so2,0.00125
TH,Lamphun,spring,co,0.17
TH,Lamphun,spring,no2,0.007
TH,Lamphun,spring,o3,0.044
TH,Lamphun,spring,pm10,47.0
TH,Lamphun,spring,so2,0.0
TH,Loei,spring,pm10,30.0
TH,Loei,winter,no2,0.043
TH,Loei,winter,so2,0.035
TH,Mae Hong Son,spring,co,0.63
TH,Mae Hong Son,spring,no2,0.006
TH,Mae Hong Son,spring,o3,0.037
TH,Mae Hong Son,spring,pm10,39.0
TH,Mae Hong Son,spring,so2,0.041
TH,Nakhon Sawan,spring,co,1.04
TH,Nakhon Sawan,spring,no2,0.018
TH,Nakhon Sawan,spring,o3,0.021
TH,Nakhon Sawan,spring,pm10,31.0
TH,Nakhon Sawan,spring,so2,0.001
TH,Nan,spring,co,0.26
TH,Nan,spring,no2,0.005
TH,Nan,spring,o3,0.052
TH,Nan,spring,pm10,40.0
TH,Nan,spring,so2,0.001
TH,Narathiwat,spring,co,10.3
TH,Narathiwat,spring,no2,0.01
TH,Narathiwat,spring,o3,0.035
TH,Narathiwat,spring,pm10,32.0
TH,Narathiwat,spring,so2,0.025
TH,Nonthaburi,spring,co,0.61
TH,Nonthaburi,spring,no2,0.011
TH,Nonthaburi,spring,o3,0.0265
TH,Nonthaburi,spring,pm10,27.5
TH,Nonthaburi,spring,so2,0.001
TH,Pathum Thani,spring,no2,0.007
TH,Pathum Thani,spring,o3,0.013
TH,Pathum Thani,spring,pm10,23.0
TH,Pathum Thani,spring,so2,0.0
TH,Pathum Thani,summer,co,7.23
TH,Phayao,spring,co,0.55
TH,Phayao,spring,no2,0.006
TH,Phayao,spring,o3,0.048
TH,Phayao,spring,pm10,29.0
TH,Phayao,spring,so2,0.003
TH,Phrae,spring,co,0.28
TH,Phrae,spring,no2,0.0
TH,Phrae,spring,o3,0.039
TH,Phrae,spring,pm10,22.0
TH,Phrae,spring,so2,0.001
TH,Phuket,spring,co,0.5
TH,Phuket,spring,no2,0.0
TH,Phuket,spring,o3,0.01
TH,Phuket,spring,pm10,21.0
TH,Phuket,spring,so2,0.0
TH,Ratchaburi,spring,co,0.54
TH,Ratchaburi,spring,no2,0.01
TH,Ratchaburi,spring,pm10,27.0
TH,Ratchaburi,spring,so2,0.0
TH,Ratchaburi,winter,o3,0.069
TH,Rayong,spring,co,0.65
TH,Rayong,spring,no2,0.010750000000000001
TH,Rayong,spring,o3,0.01275
TH,Rayong,spring,pm10,43.5
TH,Rayong,spring,so2,0.001
TH,Sa Kaeo,spring,pm10,31.0
TH,Sa Kaeo,winter,no2,0.053
TH,Sa Kaeo,winter,so2,0.017
TH,Samut Prakan,spring,co,0.3833333333333333
TH,Samut Prakan,spring,no2,0.014333333333333332
TH,Samut Prakan,spring,o3,0.0165
TH,Samut Prakan,spring,pm10,45.666666666666664
TH,Samut Prakan,spring,so2,0.0016666666666666668
TH,Samut Prakan,winter,o3,0.0
TH,Samut Sakhon,spring,co,0.59
TH,Samut Sakhon,spring,no2,0.0195
TH,Samut Sakhon,spring,o3,0.0125
TH,Samut Sakhon,spring,pm10,41.5
TH,Samut Sakhon,spring,so2,0.0045000000000000005
TH,Saraburi,spring,co,0.04
TH,Saraburi,spring,no2,0.0175
TH,Saraburi,spring,o3,0.0225
TH,Saraburi,spring,pm10,65.5
TH,Saraburi,spring,so2,0.0305
TH,Songkhla,winter,co,0.6
TH,Songkhla,winter,o3,0.07
TH,Songkhla,winter,pm10,31.0
TH,Songkhla,winter,so2,0.007
TH,Surat Thani,spring,co,0.48
TH,Surat Thani,spring,no2,0.008
TH,Surat Thani,spring,o3,0.012
TH,Surat Thani,spring,pm10,30.0
TH,Surat Thani,spring,so2,0.002
TH,Yala,spring,co,0.84
TH,Yala,spring,no2,0.007
TH,Yala,spring,o3,0.028
TH,Yala,spring,pm10,21.0
TH,Yala,spring,so2,0.03
TR,Adana,autumn,no2,4.666666666666667
TR,Adana,autumn,o3,6.0
TR,Adana,autumn,pm10,25.666666666666668
TR,Adana,autumn,so2,4.333333333333333
TR,Amasya,autumn,co,710.0
TR,Amasya,autumn,no2,27.0
TR,Amasya,autumn,o3,7.0
TR,Amasya,autumn,pm10,70.0
TR,Amasya,autumn,so2,7.0
TR,Ankara,autumn,co,537.6666666666666
TR,Ankara,autumn,no2,49.714285714285715
TR,Ankara,autumn,o3,36.0
TR,Ankara,autumn,pm10,44.42857142857143
TR,Ankara,autumn,so2,9.0
TR,Ankara,spring,no2,31.0
TR,Ankara,spring,o3,504.0
TR,Ankara,spring,pm10,55.0
TR,Ankara,spring,so2,18.0
TR,Ankara,summer,o3,99.0
TR,Artvin,autumn,no2,34.0
TR,Artvin,autumn,o3,46.0
TR,Artvin,autumn,pm10,63.0
TR,Ağrı,autumn,co,1695.5
TR,Ağrı,autumn,no2,36.5
TR,Ağrı,autumn,o3,10.0
TR,Ağrı,autumn,pm10,177.0
TR,Ağrı,autumn,so2,35.0
TR,Balıkesir,autumn,no2,10.5
TR,Balıkesir,autumn,o3,78.0
TR,Balıkesir,autumn,pm10,45.0
TR,Balıkesir,autumn,so2,3.5
TR,Bilecik,autumn,no2,14.0
TR,Bilecik,autumn,pm10,38.0
TR,Bilecik,autumn,so2,-1.0
TR,Bolu,autumn,co,516.0
TR,Bolu,autumn,o3,21.0
TR,Bolu,autumn,so2,2.0
TR,Bursa,autumn,co,3122.0
TR,Bursa,autumn,no2,18.0
TR,Bursa,autumn,o3,39.5
TR,Bursa,autumn,pm10,39.0
TR,Bursa,autumn,so2,7.75
TR,Bursa,summer,no2,29.0
TR,Bursa,summer,pm10,19.0
TR,Bursa,summer,so2,15.0
TR,Denizli,autumn,pm10,40.0
TR,Denizli,autumn,so2,15.5
TR,Edirne,autumn,no2,10.0
TR,Edirne,autumn,o3,55.0
TR,Edirne,autumn,pm10,39.0
TR,Edirne,autumn,so2,26.5
TR,Erzincan,autumn,co,946.0
TR,Erzincan,autumn,no2,54.0
TR,Erzincan,autumn,pm10,71.0
TR,Erzincan,autumn,so2,29.0
TR,Erzurum,autumn,co,813.0
TR,Erzurum,autumn,no2,59.25
TR,Erzurum,autumn,o3,58.5
TR,Erzurum,autumn,pm10,85.0
TR,Erzurum,autumn,so2,31.0
TR,Giresun,autumn,co,556.0
TR,Giresun,autumn,no2,0.0
TR,Giresun,autumn,o3,21.0
TR,Giresun,autumn,pm10,29.0
TR,Giresun,autumn,so2,2.0
TR,Hatay,autumn,co,410.0
TR,Hatay,autumn,no2,7.0
TR,Hatay,autumn,o3,0.0
TR,Hatay,autumn,pm10,15.5
TR,Hatay,autumn,so2,12.0
TR,Iğdır,autumn,no2,4.0
TR,Iğdır,autumn,o3,55.0
TR,Iğdır,autumn,pm10,36.0
TR,Iğdır,autumn,so2,3.0
TR,Kahramanmaraş,autumn,pm10,153.0
TR,Kahramanmaraş,autumn,so2,14.0
TR,Karabük,autumn,co,264.0
TR,Karabük,autumn,no2,38.0
TR,Karabük,autumn,o3,4.0
TR,Karabük,autumn,pm10,13.5
TR,Karabük,autumn,so2,4.5
TR,Karabük,spring,co,140.5
TR,Karabük,spring,no2,8.5
TR,Karabük,spring,so2,7.0
TR,Karabük,winter,o3,479.0
TR,Kars,autumn,co,935.0
TR,Kars,autumn,no2,28.0
TR,Kars,autumn,o3,4.0
TR,Kars,autumn,pm10,65.0
TR,Kars,autumn,so2,13.0
TR,Kayseri,autumn,co,860.0
TR,Kayseri,autumn,no2,49.5
TR,Kayseri,autumn,pm10,112.66666666666667
TR,Kayseri,autumn,so2,13.666666666666666
TR,Kocaeli,autumn,co,841.5
TR,Kocaeli,autumn,no2,15.444444444444445
TR,Kocaeli,autumn,o3,63.6
TR,Kocaeli,autumn,pm10,26.714285714285715
TR,Kocaeli,autumn,so2,3.8
TR,Kocaeli,winter,pm10,5243.0
TR,Konya,autumn,pm10,68.5
TR,Konya,autumn,so2,31.5
TR,Kütahya,autumn,pm10,38.0
TR,Kütahya,autumn,so2,21.0
TR,Kırklareli,autumn,no2,-1.5
TR,Kırklareli,autumn,o3,80.0
TR,Kırklareli,autumn,pm10,27.5
TR,Kırklareli,autumn,so2,2.5
TR,Manisa,autumn,co,1133.0
TR,Manisa,autumn,no2,29.0
TR,Manisa,autumn,o3,14.0
TR,Manisa,autumn,pm10,39.0
TR,Manisa,autumn,so2,11.0
TR,Muğla,autumn,pm10,43.0
TR,Muğla,autumn,so2,-39.0
TR,Muğla,spring,pm10,58.0
TR,Muğla,winter,co,4320.0
TR,Muğla,winter,no2,53.0
TR,Muğla,winter,o3,53.5
TR,Muğla,winter,pm10,304.5
TR,Muğla,winter,so2,191.66666666666666
TR,Ordu,autumn,co,227.0
TR,Ordu,autumn,no2,26.666666666666668
TR,Ordu,autumn,o3,48.0
TR,Ordu,autumn,pm10,31.75
TR,Ordu,autumn,so2,2.5
TR,Rize,autumn,no2,5.0
TR,Rize,autumn,o3,32.0
TR,Rize,autumn,pm10,29.0
TR,Rize,autumn,so2,6.0
TR,Sakarya,autumn,no2,19.0
TR,Sakarya,autumn,o3,47.0
TR,Sakarya,autumn,so2,6.0
TR,Samsun,autumn,co,905.0
TR,Samsun,autumn,no2,45.2
TR,Samsun,autumn,o3,12.0
TR,Samsun,autumn,pm10,56.6
TR,Samsun,autumn,so2,3.0
TR,Samsun,summer,pm10,12.0
TR,Samsun,summer,so2,3.0
TR,Sinop,autumn,co,154.0
TR,Sinop,autumn,no2,21.0
TR,Sinop,autumn,o3,77.0
TR,Sinop,autumn,pm10,50.5
TR,Sinop,autumn,so2,7.0
TR,Sinop,summer,no2,1.58
TR,Sinop,summer,o3,39.0
TR,Sinop,summer,pm10,9.0
TR,Sivas,autumn,co,1893.0
TR,Sivas,autumn,no2,64.66666666666667
TR,Sivas,autumn,o3,6.0
TR,Sivas,autumn,pm10,119.33333333333333
TR,Sivas,autumn,so2,9.5
TR,Tekirdağ,autumn,co,2106.5
TR,Tekirdağ,autumn,no2,12.0
TR,Tekirdağ,autumn,pm10,33.0
TR,Tekirdağ,autumn,so2,5.0
TR,Tokat,autumn,co,614.0
TR,Tokat,autumn,no2,20.666666666666668
TR,Tokat,autumn,o3,17.0
TR,Tokat,autumn,pm10,55.0
TR,Tokat,autumn,so2,5.0
TR,Trabzon,autumn,co,664.6666666666666
TR,Trabzon,autumn,no2,33.666666666666664
TR,Trabzon,autumn,o3,11.0
TR,Trabzon,autumn,pm10,38.333333333333336
TR,Trabzon,autumn,so2,4.5
TR,Yalova,autumn,no2,9.0
TR,Yalova,autumn,o3,62.0
TR,Yalova,autumn,pm10,19.0
TR,Yalova,autumn,so2,1.0
TR,Yozgat,spring,co,-335582.0
TR,Yozgat,spring,no2,35.0
TR,Yozgat,spring,o3,26.09
TR,Yozgat,spring,pm10,26.0
TR,Zonguldak,autumn,co,691.0
TR,Zonguldak,autumn,no2,18.0
TR,Zonguldak,autumn,o3,21.0
TR,Zonguldak,autumn,pm10,52.0
TR,Zonguldak,autumn,so2,3.0
TR,Zonguldak,summer,co,7985.5
TR,Zonguldak,summer,no2,1.0
TR,Zonguldak,summer,o3,36.5
TR,Zonguldak,summer,pm10,0.0
TR,Zonguldak,summer,so2,38.5
TR,Zonguldak,winter,co,377.0
TR,Zonguldak,winter,no2,13.0
TR,Zonguldak,winter,o3,48.0
TR,Zonguldak,winter,pm10,27.0
TR,Zonguldak,winter,so2,8.0
TR,Çanakkale,autumn,co,143.0
TR,Çanakkale,autumn,no2,4.666666666666667
TR,Çanakkale,autumn,o3,52.0
TR,Çanakkale,autumn,pm10,32.0
TR,Çanakkale,autumn,so2,2.3333333333333335
TR,Çorum,autumn,co,597.0
TR,Çorum,autumn,no2,44.5
TR,Çorum,autumn,o3,9.0
TR,Çorum,autumn,pm10,78.0
TR,Çorum,autumn,so2,6.0
TR,İstanbul,autumn,co,1023.8716666666666
TR,İstanbul,autumn,no2,16.75
TR,İstanbul,autumn,o3,66.0
TR,İstanbul,autumn,pm10,41.0
TR,İstanbul,autumn,so2,7.875
TR,İstanbul,spring,co,949.5
TR,İstanbul,spring,no2,22.75
TR,İstanbul,spring,o3,97.66666666666667
TR,İstanbul,spring,pm10,23.0
TR,İstanbul,spring,so2,4.0
TR,İstanbul,summer,co,728.5714285714286
TR,İstanbul,summer,no2,46.666666666666664
TR,İstanbul,summer,o3,32.324
TR,İstanbul,summer,pm10,45.61538461538461
TR,İstanbul,summer,so2,12.0
TR,İstanbul,winter,co,0.0
TR,İstanbul,winter,so2,0.0
TR,İzmir,autumn,co,209.66666666666666
TR,İzmir,autumn,no2,4.0
TR,İzmir,autumn,pm10,24.8
TR,İzmir,autumn,so2,17.8
TR,İzmir,winter,no2,27.0
TW,Central,spring,co,0.5771428571428572
TW,Central,spring,no2,0.014
TW,Central,spring,o3,0.029142857142857144
TW,Central,spring,pm10,65.14285714285714
TW,Central,spring,pm25,38.0
TW,Central,spring,so2,0.0023285714285714285
TW,Chu-Miao,spring,co,0.496
TW,Chu-Miao,spring,no2,0.0164
TW,Chu-Miao,spring,o3,0.0274
TW,Chu-Miao,spring,pm10,45.6
TW,Chu-Miao,spring,pm25,24.2
TW,Chu-Miao,spring,so2,0.0019
TW,Hua-Tung,spring,co,0.315
TW,Hua-Tung,spring,no2,0.00935
TW,Hua-Tung,spring,o3,0.0235
TW,Hua-Tung,spring,pm10,19.5
TW,Hua-Tung,spring,pm25,9.5
TW,Hua-Tung,spring,so2,0.00135
TW,KaoPing,spring,co,0.4533333333333333
TW,KaoPing,spring,no2,0.01195
TW,KaoPing,spring,o3,0.043416666666666666
TW,KaoPing,spring,pm10,51.0
TW,KaoPing,spring,pm25,23.916666666666668
TW,KaoPing,spring,so2,0.002725
TW,North,spring,co,0.4052631578947368
TW,North,spring,no2,0.014652631578947367
TW,North,spring,o3,0.03977777777777777
TW,North,spring,pm10,19.263157894736842
TW,North,spring,pm25,8.947368421052632
TW,North,spring,so2,0.0015526315789473684
TW,Taiwan,spring,co,0.415
TW,Taiwan,spring,no2,0.00655
TW,Taiwan,spring,o3,0.06949999999999999
TW,Taiwan,spring,pm10,46.5
TW,Taiwan,spring,pm25,23.5
TW,Taiwan,spring,so2,0.0027
TW,Yilan,spring,co,0.27
TW,Yilan,spring,no2,0.00575
TW,Yilan,spring,o3,0.0305
TW,Yilan,spring,pm10,28.5
TW,Yilan,spring,pm25,14.0
TW,Yilan,spring,so2,0.0017000000000000001
TW,Yun-Chia-Nan,spring,co,0.42874999999999996
TW,Yun-Chia-Nan,spring,no2,0.0093375
TW,Yun-Chia-Nan,spring,o3,0.056125
TW,Yun-Chia-Nan,spring,pm10,75.75
TW,Yun-Chia-Nan,spring,pm25,39.25
TW,Yun-Chia-Nan,spring,so2,0.0025875
TW,嘉義市,spring,co,0.58
TW,嘉義市,spring,no2,0.016
TW,嘉義市,spring,o3,0.04
TW,嘉義市,spring,pm10,51.0
TW,嘉義市,spring,pm25,36.0
TW,嘉義市,spring,so2,0.0062
TW,屏東縣,spring,co,0.44
TW,屏東縣,spring,no2,0.011
TW,屏東縣,spring,o3,0.046
TW,屏東縣,spring,pm10,32.0
TW,屏東縣,spring,pm25,12.0
TW,屏東縣,spring,so2,0.0019
TW,彰化縣,spring,co,0.37
TW,彰化縣,spring,no2,0.011
TW,彰化縣,spring,o3,0.051
TW,彰化縣,spring,pm10,28.0
TW,彰化縣,spring,pm25,20.0
TW,彰化縣,spring,so2,0.0019
TW,新北市,spring,co,0.43
TW,新北市,spring,no2,0.01503333333333333
TW,新北市,spring,o3,0.0495
TW,新北市,spring,pm10,23.333333333333332
TW,新北市,spring,pm25,10.333333333333334
TW,新北市,spring,so2,0.0014999999999999998
TW,臺中市,spring,co,0.7133333333333334
TW,臺中市,spring,no2,0.022333333333333334
TW,臺中市,spring,o3,0.031
TW,臺中市,spring,pm10,62.666666666666664
TW,臺中市,spring,pm25,37.0
TW,臺中市,spring,so2,0.0019333333333333331
TW,臺北市,spring,co,0.3075
TW,臺北市,spring,no2,0.010925
TW,臺北市,spring,o3,0.047
TW,臺北市,spring,pm10,17.75
TW,臺北市,spring,pm25,11.0
TW,臺北市,spring,so2,0.000775
TW,臺南市,spring,co,0.46
TW,臺南市,spring,no2,0.012
TW,臺南市,spring,o3,0.054
TW,臺南市,spring,pm10,48.0
TW,臺南市,spring,pm25,36.0
TW,臺南市,spring,so2,0.0025
TW,臺東縣,spring,no2,0.0039
TW,臺東縣,spring,o3,0.027
TW,臺東縣,spring,pm10,18.0
TW,臺東縣,spring,pm25,9.0
TW,臺東縣,spring,so2,0.0011
TW,苗栗縣,spring,co,0.7
TW,苗栗縣,spring,no2,0.02
TW,苗栗縣,spring,o3,0.022
TW,苗栗縣,spring,pm10,70.0
TW,苗栗縣,spring,pm25,55.0
TW,苗栗縣,spring,so2,0.0023
TW,連江縣,spring,co,0.18
TW,連江縣,spring,no2,0.0053
TW,連江縣,spring,o3,0.065
TW,連江縣,spring,pm10,51.0
TW,連江縣,spring,pm25,23.0
TW,連江縣,spring,so2,0.0023
TW,雲林縣,spring,co,0.51
TW,雲林縣,spring,no2,0.02
TW,雲林縣,spring,o3,0.039
TW,雲林縣,spring,pm10,60.0
TW,雲林縣,spring,pm25,52.0
TW,雲林縣,spring,so2,0.0053
TW,高雄市,spring,co,0.56
TW,高雄市,spring,no2,0.014
TW,高雄市,spring,o3,0.043
TW,高雄市,spring,pm10,49.0
TW,高雄市,spring,pm25,30.5
TW,高雄市,spring,so2,0.0030499999999999998
UG,Kampala,spring,pm25,24.0
US,007,autumn,pm25,5.0
US,007,summer,pm25,151.0
US,037,summer,pm25,62.0
US,037,winter,pm25,7.0
US,039,summer,pm25,58.0
US,047,autumn,pm25,7.0
US,051,autumn,pm25,-2.0
US,051,summer,pm25,27.5
US,ABBEVILLE,winter,o3,0.041
US,ADA,spring,bc,2.13
US,ADA,spring,co,0.45
US,ADA,spring,no2,0.015
US,ADA,spring,pm10,26.0
US,ADA,spring,pm25,10.2
US,ADAIR,spring,co,0.18
US,ADAIR,spring,o3,0.017
US,ADAIR,spring,pm10,28.0
US,ADAIR,spring,pm25,13.0
US,ADAIR,spring,so2,0.0
US,ADAMS,spring,o3,0.029
US,ADAMS,spring,pm25,8.2
US,ADAMS,spring,so2,0.0
US,ALEXANDER,spring,o3,0.028
US,ALEXANDER,spring,pm10,13.0
US,ALLEGANY,spring,so2,0.0005
US,AMADOR,spring,o3,0.002
US,ANCHORAGE,spring,pm10,6.0
US,ANCHORAGE,spring,pm25,1.0
US,ANDERSON,spring,o3,0.035
US,ANDREW,spring,o3,0.031
US,ANNE ARUNDEL,summer,o3,0.021
US,ARAPAHOE,spring,o3,0.039
US,ARCHULETA,spring,no2,0.002
US,ARCHULETA,spring,o3,0.019
US,ARCHULETA,spring,so2,0.002
US,AROOSTOOK,autumn,pm25,5.7
US,AROOSTOOK,spring,co,0.14
US,AROOSTOOK,spring,no2,0.003
US,AROOSTOOK,spring,o3,0.019999999999999997
US,AROOSTOOK,spring,pm10,26.0
US,AROOSTOOK,spring,pm25,3.966666666666667
US,AROOSTOOK,spring,so2,0.0
US,ASHLAND,spring,o3,0.025
US,ASHLAND,spring,pm25,0.9
US,ASOTIN,spring,pm25,9.0
US,AVERY,spring,o3,0.0315
US,Aberdeen,spring,pm25,2.75
US,Adrian,spring,o3,0.04
US,Adrian,spring,pm25,2.2
US,Akron,autumn,co,0.05
US,Akron,autumn,o3,0.028
US,Akron,spring,o3,0.033
US,Akron,spring,pm25,7.8
US,Akron,spring,so2,0.0
US,Albany-Lebanon,spring,pm25,4.65
US,Albany-Schenectady-Troy,spring,o3,0.041
US,Albany-Schenectady-Troy,spring,pm25,9.9
US,Albany-Schenectady-Troy,winter,o3,0.0295
US,Albuquerque,spring,co,0.05
US,Albuquerque,spring,no2,0.002
US,Albuquerque,spring,o3,0.0424
US,Albuquerque,spring,pm10,48.5
US,Albuquerque,spring,pm25,5.6
US,Albuquerque,spring,so2,0.001
US,Albuquerque,winter,pm25,0.7
US,Allentown-Bethlehem-Easton,spring,o3,0.024
US,Allentown-Bethlehem-Easton,spring,pm25,6.0
US,Allentown-Bethlehem-Easton,winter,o3,0.003
US,Altoona,spring,o3,0.03
US,Altoona,spring,pm25,6.0
US,Amarillo,spring,o3,0.039
US,Amarillo,summer,pm25,2.0
US,Americus,spring,o3,0.048
US,Ames,autumn,o3,0.019
US,Anchorage,spring,co,0.3
US,Anchorage,spring,pm10,23.0
US,Anchorage,spring,pm25,4.5
US,Anderson,spring,o3,0.037
US,Anderson,spring,pm25,7.3
US,Ann Arbor,spring,o3,0.038
US,Ann Arbor,spring,pm25,2.2
US,Appleton,spring,o3,0.032
US,Appleton,spring,pm25,1.0
US,Ardmore,spring,o3,0.018
US,Ardmore,spring,pm10,26.0
US,Ardmore,spring,pm25,13.1
US,Ardmore,winter,o3,0.019
US,Arkadelphia,spring,o3,0.015
US,Asheville,spring,o3,0.034999999999999996
US,Asheville,spring,pm25,11.0
US,Asheville,spring,so2,0.0
US,Ashtabula,spring,o3,0.036
US,Ashtabula,spring,so2,0.001
US,Athens,spring,no2,0.001
US,Athens,spring,pm25,27.0
US,Athens,spring,so2,0.0
US,Athens,summer,co,2.8
US,Athens,summer,o3,0.039
US,Athens-Clarke County,spring,o3,0.023
US,Athens-Clarke County,spring,pm10,16.0
US,Athens-Clarke County,spring,pm25,9.1
US,Atlanta,spring,pm25,5.0
US,Atlanta-Sandy Springs-Marietta,autumn,o3,0.016
US,Atlanta-Sandy Springs-Marietta,autumn,pm25,9.4
US,Atlanta-Sandy Springs-Marietta,spring,co,0.48000000000000004
US,Atlanta-Sandy Springs-Marietta,spring,no2,0.009666666666666667
US,Atlanta-Sandy Springs-Marietta,spring,o3,0.025777777777777778
US,Atlanta-Sandy Springs-Marietta,spring,pm10,27.5
US,Atlanta-Sandy Springs-Marietta,spring,pm25,12.26
US,Atlanta-Sandy Springs-Marietta,spring,so2,0.0005
US,Atlanta-Sandy Springs-Marietta,winter,pm25,2.2
US,Atlantic City,spring,o3,0.034
US,Atlantic City,spring,pm25,-1.3
US,Atlantic City,spring,so2,0.0
US,Augusta-Richmond County,spring,o3,0.03175
US,Augusta-Richmond County,spring,pm10,17.0
US,Augusta-Richmond County,spring,pm25,10.733333333333334
US,Augusta-Richmond County,spring,so2,0.0
US,Augusta-Waterville,spring,no2,0.004
US,Augusta-Waterville,spring,o3,0.019
US,Augusta-Waterville,spring,so2,0.0
US,Austin-Round Rock,autumn,pm25,10.55
US,Austin-Round Rock,spring,o3,0.0135
US,Austin-Round Rock,spring,pm25,10.8
US,BAKER,spring,pm25,3.7
US,BALTIMORE,spring,no2,0.012
US,BALTIMORE,winter,o3,0.004
US,BANNOCK,spring,pm10,5.0
US,BANNOCK,spring,pm25,-0.8
US,BARTHOLOMEW,autumn,pm25,4.1
US,BAYAMON,spring,o3,-0.001
US,BAYAMON,spring,pm25,0.2
US,BEAUFORT,spring,so2,0.0
US,BECKER,spring,o3,0.027
US,BECKER,spring,pm25,7.0
US,BELMONT,spring,co,0.9
US,BELMONT,spring,no2,0.006
US,BELMONT,spring,so2,0.0
US,BELTRAMI,spring,pm25,4.0
US,BENEWAH,spring,pm25,8.75
US,BERKS,spring,o3,0.025
US,BERKSHIRE,spring,o3,0.041
US,BERKSHIRE,spring,pm25,7.0
US,BERNALILLO,spring,pm10,21.0
US,BERNALILLO,spring,pm25,5.1
US,BIG HORN,spring,o3,0.017
US,BLAINE,spring,pm25,1.0
US,BOISE,spring,pm25,4.5
US,BOLIVAR,spring,o3,0.027
US,BOLIVAR,spring,pm25,10.9
US,BONNER,spring,pm10,25.0
US,BONNER,spring,pm25,3.0
US,BOULDER,spring,o3,0.036
US,BOUNDARY,autumn,pm25,6.0
US,BOUNDARY,spring,pm25,0.6000000000000001
US,BRADFORD,spring,o3,0.033
US,BRADFORD,spring,pm25,6.4
US,BREWSTER,spring,o3,0.047
US,BREWSTER,winter,pm25,1.4
US,BRISTOL,spring,o3,0.035
US,BROOKINGS,spring,o3,0.041
US,BROOKINGS,spring,pm10,2.0
US,BROOKINGS,spring,pm25,3.3
US,BROWN,spring,o3,0.032
