country,city,year,avg_bc,avg_co,avg_no2,avg_o3,avg_pm10,avg_pm25,avg_so2,pollutant_span
FR,Meurthe-et-Moselle,2019,,15.0,10.25,105.0,11.914285714285713,9.033333333333333,1.08,103.92
FR,Meuse,2019,,133.0,16.225,76.76666666666667,46.9,40.266666666666666,0.65,132.35
FR,Morbihan,2019,,,14.200000000000001,109.9,7.45,4.699999999999999,,105.2
FR,Moselle,2018,,,,,5.7,,5.2,0.5
FR,Moselle,2019,,218.0,6.95,112.52499999999999,15.069230769230769,12.966666666666667,2.2,215.8
FR,Nièvre,2019,,,2.9000000000000004,115.75,11.9,6.7,,112.85
FR,Nord,2017,,,,,,2.65,,0.0
FR,Nord,2018,,240.0,,,13.55,4.6,2.25,237.75
FR,Nord,2019,,,12.107692307692307,80.78888888888889,19.336363636363636,8.6,2.3,78.4888888888889
FR,ORA,2017,,,18.88,,30.6,,,11.720000000000002
FR,ORAMIP,2017,,,7.8,59.525,17.55,,,51.725
FR,Oise,2019,,,20.166666666666668,123.2,22.366666666666664,8.7,,114.5
FR,Orne,2019,,,7.4,115.45,13.2,8.0,,108.05
FR,Paris,2018,,575.0,63.25,,31.1,,,543.9
FR,Paris,2019,,67.0,45.4076923076923,113.89999999999999,26.5,8.7,,105.19999999999999
FR,Pas-de-Calais,2018,,,,,,,1.0,0.0
FR,Pas-de-Calais,2019,,,4.6875,107.12222222222222,14.622222222222222,5.966666666666666,,102.43472222222222
FR,Puy-de-Dôme,2017,,,15.424999999999999,45.190000000000005,22.5,,,29.765000000000008
FR,Puy-de-Dôme,2018,,,56.512,112.94999999999999,18.226,11.2,,101.74999999999999
FR,Puy-de-Dôme,2019,,,24.4,124.2,17.0,4.6,,119.60000000000001
FR,Pyrénées-Atlantiques,2019,,,8.7,82.14,20.042857142857144,9.4,3.316666666666667,78.82333333333334
FR,Pyrénées-Orientales,2018,,,,16.4,,,,0.0
FR,Pyrénées-Orientales,2019,,,7.75,93.3,8.25,11.6,,85.55
FR,Reunion,2018,,,,32.8,,,,0.0
FR,Reunion,2019,,,7.0875,44.949999999999996,11.828571428571427,6.0,5.985714285714286,38.96428571428571
FR,Rhône,2016,,,,,,,0.5,0.0
FR,Rhône,2017,,,47.2,0.05,27.25,19.13,,47.150000000000006
FR,Rhône,2018,,253.3,26.315,65.775,25.7,,0.9325,252.3675
FR,Rhône,2019,,,43.699999999999996,110.96666666666665,12.33,5.266666666666667,,105.69999999999999
FR,Saint-Leu,2018,,,10.1,,14.2,,,4.1
FR,Saint-Pierre,2019,,,15.65,44.8,17.9,3.7,0.2,44.599999999999994
FR,Sarthe,2019,,,5.6,118.35,11.5,6.6,,112.75
FR,Savoie,2017,,,,,,,0.83,0.0
FR,Savoie,2018,,,28.415000000000003,54.59,16.066,,11.93,42.660000000000004
FR,Savoie,2019,,,,122.2,15.15,4.6,,117.60000000000001
FR,Saône-et-Loire,2018,,,7.955,93.555,,,,85.60000000000001
FR,Saône-et-Loire,2019,,,7.825000000000001,110.53333333333335,15.5,6.4,,104.13333333333334
FR,Schoelcher,2019,,,,,9.0,4.9,,4.1
FR,Seine-Maritime,2018,,,13.63,47.4,12.15,,1.0133333333333334,46.38666666666666
FR,Seine-Maritime,2019,,482.0,16.64,104.03,12.9,5.42,2.2875,479.7125
FR,Seine-Saint-Denis,2019,,261.0,37.84285714285715,116.14999999999999,28.925,11.649999999999999,1.3,259.7
FR,Seine-et-Marne,2019,,,16.15,117.5,25.8,9.600000000000001,0.8,116.7
FR,Somme,2017,,,26.33,,,1.75,,24.58
FR,Somme,2018,,,,,24.73,,,0.0
FR,Somme,2019,,,3.7,102.625,14.033333333333333,,,98.925
FR,Tarn,2019,,,13.45,36.45,13.95,,,23.000000000000004
FR,Territoire de Belfort,2018,,,,84.38,,,,0.0
FR,Territoire de Belfort,2019,,,24.8,,11.8,,,13.0
FR,Val-d'Oise,2019,,,26.65,114.10000000000001,12.399999999999999,10.95,,103.15
FR,Val-de-Marne,2018,,,72.0,,,,,0.0
FR,Val-de-Marne,2019,,,10.7,123.30000000000001,19.85,7.3,0.0,123.30000000000001
FR,Var,2019,,,14.549999999999999,96.16,28.8,13.4,,82.75999999999999
FR,Vaucluse,2019,,,18.166666666666668,100.16666666666667,64.15,7.1,,93.06666666666668
FR,Vendée,2019,,,3.4499999999999997,114.94999999999999,12.05,8.0,,111.49999999999999
FR,Vienne,2018,,,66.1,,33.7,,,32.39999999999999
FR,Vienne,2019,,217.0,13.15,111.65,8.05,5.5,,211.5
FR,Vosges,2018,,114.0,,106.93,,,4.98,109.02
FR,Vosges,2019,,,6.2,111.75,8.25,,0.15,111.6
FR,Yonne,2018,,,15.75,,,,,0.0
FR,Yonne,2019,,,2.5,105.05,9.3,2.6,,102.55
FR,Yvelines,2019,,,6.8,115.35,9.0,4.9,,110.44999999999999
FR,unused,2019,,,19.2,35.3,,,,16.099999999999998
GB,Aberdeen,2019,,,31.333333333333332,66.0,5.0,2.0,,64.0
GB,Armagh,2019,,,30.0,,20.0,,,10.0
GB,Aston Hill,2019,,,3.0,87.0,,,,84.0
GB,Auchencorth,2019,,,,76.0,2.0,1.0,,75.0
GB,Ballymena,2019,,,6.0,,,,1.0,5.0
GB,Barnsley,2019,,,14.0,69.0,,,1.0,68.0
GB,Barnstaple,2019,,,,,11.0,8.0,,3.0
GB,Bath,2019,,,75.0,,,,,0.0
GB,Belfast,2019,,,63.0,27.0,15.0,12.0,14.0,51.0
GB,Billingham,2019,,,12.0,,,,,0.0
GB,Birmingham,2016,,,22.0,28.0,15.0,15.0,2.0,26.0
GB,Birmingham,2017,,,,,5.0,3.0,,2.0
GB,Birmingham,2019,,,2.0,93.0,9.0,4.0,,91.0
GB,Blackburn,2019,,,8.0,,,,,0.0
GB,Blackpool,2019,,,3.0,80.0,,8.0,,77.0
GB,Bottesford,2016,,,,39.0,,,,0.0
GB,Bournemouth,2019,,,14.0,70.0,,11.0,,59.0
GB,Bradford,2019,,,37.0,,,,,0.0
GB,Brighton,2019,,,13.0,56.0,,,,43.0
GB,Bristol,2019,,,10.0,67.0,13.0,10.0,,57.0
GB,Bury,2019,,,18.0,,19.0,,,1.0
GB,Bush Estate,2019,,,3.0,64.0,,,,61.0
GB,Cambridge,2019,,,33.0,,,,,0.0
GB,Canterbury,2019,,,7.0,92.0,,,,85.0
GB,Cardiff,2019,,,5.5,66.5,17.0,9.0,4.0,62.5
GB,Carlisle,2019,,,21.0,,13.0,5.0,,16.0
GB,Central Scotland,2019,,,28.0,,6.0,2.0,,26.0
GB,Charlton,2019,,,5.0,100.0,,,,95.0
GB,Chatham,2019,,,26.0,,19.0,10.0,,16.0
GB,Chepstow,2019,,,71.0,,17.0,11.0,,60.0
GB,Chesterfield,2019,,,6.0,,14.5,9.0,,8.5
GB,Coventry,2019,,,8.0,76.0,,6.0,,70.0
GB,Crompton Way   OL2 8AQ,2019,,,41.0,,,,,0.0
GB,Derby,2019,,,30.0,,,,,0.0
GB,Derry,2016,,,7.0,74.0,11.0,8.0,10.0,67.0
GB,Derry,2019,,,2.0,61.0,8.0,7.0,13.0,59.0
GB,Doncaster,2019,,,25.0,,,,,0.0
GB,Dumbarton,2019,,,18.0,,,,,0.0
GB,Dumfries,2019,,,36.0,,,,,0.0
GB,Eastbourne,2019,,,9.0,,19.0,13.0,,10.0
GB,Edinburgh,2019,,,21.0,62.0,7.0,3.0,19.0,59.0
GB,Eskdalemuir,2019,,,2.0,83.0,,,,81.0
GB,Exeter,2019,,,29.0,35.0,,,,6.0
GB,Fort William,2019,,,1.0,81.0,,,,80.0
GB,Glasgow,2019,,,23.75,58.0,5.5,2.0,,56.0
GB,Glazebury,2019,,,12.0,58.0,,,,46.0
GB,Grangemouth,2019,,,1.5,,8.0,2.0,5.0,6.5
GB,Great Dun Fell,2016,,,,64.0,,,,0.0
GB,High Muffles,2019,,,3.0,77.0,,,,74.0
GB,Honiton,2019,,,8.0,,,,,0.0
GB,Horley,2019,,,12.0,,,,,0.0
GB,Hull,2019,,,19.0,67.0,,10.0,5.0,62.0
GB,Inverness,2019,,,15.0,,3.0,1.0,,14.0
GB,Ladybower,2019,,,6.0,74.0,,,6.0,68.0
GB,Leamington Spa,2019,,,6.5,48.0,14.0,9.5,,41.5
GB,Leeds,2019,,,17.5,63.0,12.0,11.0,2.0,61.0
GB,Leicester,2019,,,28.0,64.0,25.0,9.0,,55.0
GB,Leominster,2019,,,1.0,82.0,,,,81.0
GB,Lerwick,2019,,,,53.0,,,,0.0
GB,Lincoln,2017,,,28.0,,,,,0.0
GB,Liverpool,2017,,,46.0,,,,,0.0
GB,Liverpool,2019,,,12.5,66.5,18.0,8.5,2.0,64.5
GB,London,2016,,,14.0,45.0,,10.0,,35.0
GB,London,2017,,,,,,11.0,,0.0
GB,London,2019,,,26.266666666666666,63.44444444444444,17.125,8.7,3.5,59.94444444444444
GB,Lough Navar,2019,,,,57.0,5.0,3.0,,54.0
GB,Lullington Heath,2019,,,11.0,90.0,,,3.0,87.0
GB,Luton,2019,,,29.0,,,,,0.0
GB,Mace Head,2019,,,,70.0,,,,0.0
GB,Manchester,2019,,,19.333333333333332,51.5,19.0,13.5,5.0,46.5
GB,Market Harborough,2019,,,4.0,71.0,,,,67.0
GB,Middlesbrough,2019,,,2.0,71.0,13.0,6.0,3.0,69.0
GB,Narberth,2019,,,3.0,59.0,7.0,4.0,6.0,56.0
GB,Newcastle,2019,,,52.5,53.0,16.0,7.0,,46.0
GB,Newport,2019,,,5.0,,14.0,6.0,,9.0
GB,North West & Merseyside,2019,,,17.0,,22.0,,,5.0
GB,Northampton,2017,,,15.0,60.0,,,,45.0
GB,Norwich,2019,,,6.0,78.0,13.0,8.0,,72.0
GB,Nottingham,2019,,,22.0,70.0,20.0,11.0,5.0,65.0
GB,Oldbury,2019,,,37.0,,,,,0.0
GB,Oxford,2019,,,31.0,,13.0,7.0,,24.0
GB,Peebles,2019,,,1.0,73.0,,,,72.0
GB,Plymouth,2018,,,24.0,,,,,0.0
GB,Plymouth,2019,,,10.0,66.0,19.0,16.0,,56.0
GB,Port Talbot,2019,,,19.0,56.0,33.0,15.0,12.0,44.0
GB,Portsmouth,2019,,,10.0,61.0,13.0,16.0,0.001,60.999
GB,Preston,2019,,,12.0,66.0,,10.0,,56.0
GB,Reading,2017,,,37.0,,17.0,,,20.0
GB,Reading,2019,,,71.0,34.0,7.0,76.0,,69.0
GB,Rochester,2019,,,3.0,81.0,12.0,9.0,8.0,78.0
GB,Saltash,2019,,,,,16.0,13.0,,3.0
GB,Sandy,2019,,,36.0,,16.0,8.0,,28.0
GB,Scunthorpe,2019,,,9.0,,16.0,,1.0,15.0
GB,Sheffield,2019,,,40.0,65.0,32.0,83.0,,51.0
GB,Sibton,2019,,,,76.0,,,,0.0
GB,South East,2019,,,37.0,,,11.0,,26.0
GB,South West,2019,,,17.0,,,17.0,,0.0
GB,Southampton,2019,,,23.5,38.0,18.5,14.0,13.0,25.0
GB,St Osyth,2019,,,24.0,77.0,,,,53.0
GB,Stanford-le-Hope,2019,,,2.0,,14.0,9.0,,12.0
GB,Stockbridge,2019,,,11.0,80.0,10.0,6.0,7.0,74.0
GB,Stockton-on-Tees,2019,,,1.5,,7.0,4.5,,5.5
GB,Stoke-on-Trent,2019,,,40.5,56.0,19.0,10.0,,46.0
GB,Storrington,2017,,,,,62.0,62.0,,0.0
GB,Storrington,2019,,,39.0,,,,,0.0
GB,Strath Vaich,2019,,,,78.0,,,,0.0
GB,Sunderland,2019,,,8.0,71.0,,5.0,,66.0
GB,Swansea,2019,,,12.0,,13.0,11.0,,2.0
GB,Swfrryd,2019,,,66.0,,,,,0.0
GB,Warrington,2019,,,17.0,,20.0,13.0,,7.0
GB,West Midlands,2019,,,20.0,65.0,10.0,5.0,,60.0
GB,Weybourne,2019,,,,81.0,,,,0.0
GB,Wicken Fen,2019,,,3.0,79.0,,,2.0,77.0
GB,Widnes,2019,,,20.0,,,,,0.0
GB,Wigan,2019,,,4.0,63.0,,8.0,,59.0
GB,Willenhall,2019,,,2.0,82.0,,,,80.0
GB,Wrexham,2019,,,10.0,,10.0,6.0,0.0,10.0
GB,Yarner Wood,2019,,,2.0,84.0,,,,82.0
GB,York,2019,,,7.0,,13.0,8.5,,6.0
GB,Yorkshire,2019,,,33.0,,20.0,,,13.0
GB,Yorkshire & Humberside,2019,,,22.0,,,13.0,,9.0
GH,Accra,2007,,,,,58.61666666666667,25.368333333333336,,33.248333333333335
GH,Accra,2008,,,,,57.586,33.724000000000004,,23.861999999999995
GI,Gibraltar,2018,,470.0,38.03333333333333,84.2,,,1.5,468.5
HK,Causeway Bay,2019,,794.0,92.2,69.7,70.2,46.5,2.2,791.8
HK,Central,2019,,986.2,76.2,91.3,64.6,44.0,2.0,984.2
HK,Central & Western,2019,,,30.4,126.1,56.4,36.8,2.7,123.39999999999999
HK,Eastern,2019,,,27.2,139.5,58.5,36.0,2.1,137.4
HK,Kowloon,2019,,945.2,44.833333333333336,110.89999999999999,68.43333333333334,42.333333333333336,4.3999999999999995,940.8000000000001
HK,N.T.,2019,,649.4,24.7,101.8,51.8,29.0,7.0,642.4
HK,New Territories,2019,,596.8000000000001,26.45,111.10000000000001,47.35,30.833333333333332,12.75,584.0500000000001
HK,Sai Kung,2019,,449.9,13.8,151.2,58.8,36.6,2.6,447.29999999999995
HK,Tap Mun Police Post,2019,,532.8,7.8,152.6,57.6,37.9,5.5,527.3
HR,Brodsko-posavska,2019,,,0.7,64.8,,7.0,3.1,64.1
HR,Dubrovacko-neretvanska,2019,,,18.3,74.4,0.0,0.0,,74.4
HR,Grad Zagreb,2017,,,,,21.3,,,0.0
HR,Grad Zagreb,2019,,500.0,31.75,105.0,10.1,,17.8,489.9
HR,Istarska,2019,,,0.753,66.41,14.3,10.3,,65.657
HR,Krapinsko-zagorska,2019,,,1.0,95.9,5.0,3.9,,94.9
HR,Licko-senjska,2019,,,,,5.0,4.3,2.5,2.5
HR,Loški Potok,2019,,,,75.2,,,,0.0
HR,Osjecko-baranjska,2019,,200.0,15.5,77.4,18.7,4.1,0.9,199.1
HR,Primorsko-goranska,2019,,200.0,29.7,62.8,9.1,,9.5,190.9
HR,Sisacko-moslavacka,2017,,,,,18.8,,,0.0
HR,Sisacko-moslavacka,2019,,200.0,,4.6,66.2,,,195.4
HR,Splitsko-dalmatinska,2019,,,18.495,119.8,,,5.394,114.40599999999999
HR,Zagrebacka,2019,,,3.4,99.3,,,,95.89999999999999
HU,Baranya,2019,,535.4885,25.641233749999998,64.99908,17.233332,,2.3401798,533.1483202000001
HU,Borsod-Abaúj-Zemplén,2019,,413.6505133333333,12.993854766666667,50.3759655,6.91057515,,1.9356746666666667,411.71483866666665
HU,Budapest,2019,,459.47556000000003,14.862210600000001,43.60807333333333,13.969356200000002,,8.18774594,451.28781406
HU,Bács-Kiskun,2019,,,,,0.0,,,0.0
HU,Csongrád,2019,,427.1903,15.6146,,17.74627,1.0503705,8.459427,426.1399295
HU,Fejér,2019,,642.83636,11.267984,30.95286,10.2034,,1.1768515,641.6595085
HU,Gyor-Moson-Sopron,2019,,320.4239066666667,2.5602228,66.280808,13.324074249999999,,2.6443227250000003,317.8636838666667
HU,Hajdú-Bihar,2019,,311.93616,4.700516,59.2885,7.39128,,2.2368965,309.6992635
HU,Hungarian Air Quality Network,2017,,385.6159566666667,17.51928523333333,70.82879,19.788928333333335,,4.162637766666666,381.45331890000006
HU,Hungarian Regional Background Air Pollution  Monitoring Network,2017,,,,,32.6,,,0.0
HU,Komárom-Esztergom,2018,,,,,16.828333,,,0.0
HU,Komárom-Esztergom,2019,,277.30740000000003,8.691521999999999,44.6392745,11.26373,,2.9563185,274.3510815
HU,Pest,2019,,119.933525,5.330231,59.78852,7.984609,,2.656069,117.277456
HU,Szabolcs-Szatmár-Bereg,2019,,593.05023,34.134296,,14.351755,,0.0376001,593.0126299000001
HU,Veszprém,2019,,354.33230000000003,7.642495,41.561724999999996,4.219365,,10.996878500000001,350.11293500000005
ID,Bandung,2015,,,,,,8.8,,0.0
ID,Jakarta,2019,,,,,,55.5,,0.0
IE,Cork City,2019,,,41.10532,53.913334,19.608875,4.855,12.520329,49.058334
IE,Dublin City,2018,,0.05735562,61.52556,,,,1.4898617,61.468204379999996
IE,Dublin City,2019,,0.19419257,15.452137733333332,36.5557035,14.0741166,11.444298,0.510242265,36.36151093
IE,Dunlaoghaire-Rathdown,2018,,,4.311061,,,,,0.0
IE,Dunlaoghaire-Rathdown,2019,,,13.513779,52.775555,,,,39.261776
IE,Fingal,2019,,,16.558315,,,,,0.0
IE,Kerry,2019,,,,72.9,,,,0.0
IE,Kilkenny,2019,,,5.518839,69.49833,,,,63.979490999999996
IE,Laois,2019,,0.18578374,4.9734279,59.22278,,,0.40195552,59.03699626
IE,Limerick,2018,,,,,31.6,28.1,,3.5
IE,Limerick,2019,,,,,,,1.7955,0.0
IE,Longford,2018,,,,,,6.7,,0.0
IE,Mayo,2019,,,,55.884995,7.0,,,48.884995
IE,Monaghan,2019,,,2.828922,68.53611,,,0.4662315,68.06987849999999
IE,South Dublin,2019,,,,,12.2475,,5.985,6.2625
IE,Wexford,2019,,,27.511955,,7.10975,,,20.402205000000002
IE,Wicklow,2019,,,,32.179443,,,,0.0
IE,unused,2019,,,,72.78,,,,0.0
IL,Rehovot,2015,,,,,,23.4,,0.0
IL,איזור יהודה,2019,,0.425,0.016274999999999998,0.019225,,,0.0006000000000000001,0.4244
IL,אילת,2019,,0.44999999999999996,0.020749999999999998,0.028399999999999998,,,0.0009,0.44909999999999994
IL,גוש דן,2019,,0.5833333333333334,0.019566666666666666,0.018279999999999998,,,0.0004,0.5829333333333334
IL,חיפה וקריות,2019,,0.3444444444444444,0.028544444444444445,0.012355555555555555,,,0.0008111111111111111,0.3436333333333333
IL,ירושלים,2018,,0.6,0.0131,0.0473,,,0.0003,0.5997
IL,ירושלים,2019,,0.3,0.02076,0.01986,,,0.0012200000000000002,0.29878
IL,מישור החוף הדרומי,2018,,0.0,0.0026,0.0306,,,0.0007,0.0306
IL,מישור החוף הדרומי,2019,,0.45714285714285713,0.017442857142857142,0.01102857142857143,,,0.0008428571428571428,0.4563
IL,עמק יזרעאל,2019,,0.16666666666666666,0.014466666666666668,0.0084,,,0.0016,0.16506666666666667
IL,צפון,2019,,0.44999999999999996,0.0174,0.009000000000000001,,,0.0023,0.44769999999999993
IL,צפון הנגב,2018,,1.6,0.0061,0.0106,,,-0.0001,1.6001
IL,צפון הנגב,2019,,0.34285714285714286,0.02982857142857143,0.012685714285714286,,,0.0013857142857142857,0.3414714285714286
IL,שומרון,2019,,0.3,0.0048,0.0503,,,0.0066,0.29519999999999996
IL,שפלה פנימית,2018,,0.4,0.0429,0.0438,,,0.0,0.4
IL,שפלה פנימית,2019,,0.25,0.016616666666666665,0.020066666666666667,,,0.0028166666666666665,0.24718333333333334
IL,שרון,2019,,0.26666666666666666,0.017733333333333334,0.007466666666666667,,,0.0009666666666666666,0.2657
IL,תחנות ניידות,2019,,0.6199999999999999,0.0164,0.009349999999999999,,,0.0008200000000000001,0.6191799999999998
IN, Alwar,2019,,630.0,33.85,55.5,102.82,30.95,16.27,613.73
IN,Agra,2019,,270.0,14.5,13.7,,47.0,3.7,266.3
IN,Ahmedabad,2019,,1140.0,67.61,0.0,,85.37,242.85,1140.0
IN,Ajmer,2019,,830.0,12.06,13.41,216.25,109.53,5.27,824.73
IN,Amaravati,2019,,1110.0,46.5,10.0,204.0,52.0,11.2,1100.0
IN,Ambala ,2019,,350.0,44.98,31.0,66.11,32.45,21.2,328.8
IN,Amritsar,2019,,860.0,16.64,29.95,65.85,28.81,366.93,843.36
IN,Ankleshwar,2019,,670.0,14.68,2.54,89.29,38.22,13.74,667.46
IN,Asansol,2019,,450.0,32.02,5.15,50.01,30.91,0.89,449.11
IN,Aurangabad,2019,,470.0,2.63,0.0,65.05,56.25,2.43,470.0
IN,Baghpat,2019,,760.0,28.9,35.7,175.0,110.0,58.2,731.1
IN,Bahadurgarh ,2019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN,Ballabgarh,2019,,700.0,35.18,25.09,449.29,117.57,3.5,696.5
IN,Bathinda ,2019,,1510.0,21.43,,66.44,19.07,0.33,1509.67
IN,Bengaluru,2017,,,,17.11,,,,0.0
IN,Bengaluru,2018,,912.0,78.79400000000001,15.57,141.595,43.449999999999996,4.942,907.058
IN,Bengaluru,2019,,574.094,21.045,44.13571428571429,105.19714285714285,45.5125,4.361,569.7330000000001
IN,Bhiwadi,2019,,1070.0,57.05,0.92,211.7,107.25,4.2,1069.08
IN,Bhiwani,2019,,460.0,22.21,26.75,69.07,55.09,17.51,442.49
IN,Brajrajnagar,2019,,2070.0,8.66,3.86,53.59,19.16,6.01,2066.14
IN,Bulandshahr,2019,,840.0,20.1,68.1,86.0,37.0,11.7,828.3
IN,Chandrapur,2018,,1020.0,18.8,15.7,179.0,91.0,8.1,1011.9
IN,Chandrapur,2019,,735.0,11.35,28.880000000000003,205.16,58.93,8.605,726.395
IN,Chennai,2017,,5300.0,,,,,,0.0
IN,Chennai,2018,,850.0,9.26,13.305,,90.86500000000001,18.6,840.74
IN,Chennai,2019,,443.3333333333333,13.589999999999998,16.89,,27.3975,5.006666666666667,438.32666666666665
IN,Chikkaballapur,2019,,0.79,18.6,12.35,97.0,31.0,6.6,96.21
IN,Damoh,2019,,80.0,0.0,,65.0,43.33,,80.0
IN,Delhi,2015,,1620.0,68.235,31.83,342.56,52.905,,1588.17
IN,Delhi,2016,,695.0,,28.0,,,,667.0
IN,Delhi,2017,,790.366,87.35333333333334,73.41666666666667,263.25,104.86666666666667,24.006666666666664,766.3593333333333
IN,Delhi,2018,,24166.666666666668,102.366,58.0,224.0,201.98,18.80666666666667,24147.86
IN,Delhi,2019,,1062.3485714285714,47.28243243243244,23.806944444444444,143.11333333333332,57.53405405405406,21.361,1040.9875714285713
IN,Dewas,2019,,460.0,14.7,55.3,173.0,42.0,4.5,455.5
IN,Dharuhera,2019,,1250.0,75.18,8.69,101.12,48.81,23.87,1241.31
IN,Durgapur,2018,,,0.0,2.1,,,,2.1
IN,Durgapur,2019,,390.0,,,21.8,,41.51,368.2
IN,Faridabad,2018,,10.0,69.44,5.46,372.0,232.0,8.19,366.54
IN,Faridabad,2019,,2040.0,148.71,35.87,,195.0,46.9,2004.13
IN,Fatehabad ,2019,,0.0,50.1,46.9,50.5,11.87,276.2,276.2
IN,Gandhinagar,2019,,290.0,10.12,39.93,137.16,45.62,2.02,287.98
IN,Gaya,2018,,680.0,43.7,131.2,,105.0,9.5,670.5
IN,Gaya,2019,,1250.0,14.4,3.4,,30.0,13.8,1246.6
IN,Ghaziabad,2019,,2003.3333333333333,102.46666666666665,32.71,444.0,110.0,66.46666666666665,1970.6233333333332
IN,Greater Noida,2019,,1210.0,34.8,44.7,141.0,51.0,36.8,1175.2
IN,Gurgaon,2016,,,,,132.94,,,0.0
IN,Gurgaon,2018,,240.0,18.89,10.57,,170.84,10.84,229.43
IN,Gurugram,2019,,425.0,19.47,24.48,114.42,47.695,4.51,420.49
IN,Guwahati,2019,,260.0,5.34,44.16,19.0,9.0,29.83,254.66
IN,Haldia,2019,,0.0,15.5,12.0,37.52,,6.5,37.52
IN,Hapur,2019,,570.0,8.6,38.4,107.0,22.0,5.1,564.9
IN,Hisar,2019,,630.0,14.98,31.6,89.37,36.3,27.1,615.02
IN,Howrah,2019,,615.0,27.47,11.225,42.2,26.88,0.8400000000000001,614.16
IN,Hubballi,2019,,210.0,9.94,9.93,142.0,50.0,20.76,200.07
IN,Hyderabad,2017,,310.0,,13.5,,23.0,5.5,304.5
IN,Hyderabad,2019,,765.0,36.833333333333336,34.03333333333333,170.4,49.42857142857143,9.766666666666666,755.2333333333333
IN,Jaipur,2017,,1220.0,39.55,116.63,70.2,24.0,95.98,1196.0
IN,Jaipur,2019,,866.6666666666666,30.266666666666666,49.43666666666667,119.14,59.126666666666665,51.97333333333333,836.4
IN,Jalandhar,2019,,870.0,25.3,17.08,83.72,43.29,40.2,852.92
IN,Jind,2019,,330.0,18.28,22.3,69.01,29.15,13.83,316.17
IN,Jodhpur,2016,,,,5.63,,,,0.0
IN,Jodhpur,2018,,70.0,68.44,,353.0,146.3,4.81,348.19
IN,Jodhpur,2019,,1190.0,57.88,29.49,556.3,276.73,7.83,1182.17
IN,Jorapokhar,2019,,2650.0,7.42,13.8,45.9,0.0,3.4,2650.0
IN,Kaithal,2019,,380.0,14.79,22.57,46.89,25.68,5.1,374.9
IN,Kalaburagi,2019,,50.0,7.31,15.03,138.0,39.0,1.45,136.55
IN,Kanpur,2014,,,,,,27.8,,0.0
IN,Kanpur,2018,,2450.0,109.3,11.7,,167.0,12.4,2438.3
IN,Kanpur,2019,,1280.0,35.8,37.6,,85.0,13.6,1266.4
IN,Karnal,2019,,320.0,14.61,40.95,25.11,77.69,25.35,305.39
IN,Khanna,2019,,0.0,6.39,15.48,43.47,24.23,16.65,43.47
IN,Kolkata,2016,,,,,,34.6,,0.0
IN,Kolkata,2017,,1275.0,27.155,30.155,166.185,0.0,2.545,1275.0
IN,Kolkata,2018,,260.0,20.15,128.02,114.56,,11.68,248.32
IN,Kolkata,2019,,590.0,19.57,15.91,18.6,24.4,2.91,587.09
IN,Kota,2019,,470.0,34.02,30.35,172.6,83.0,13.07,456.93
IN,Kurukshetra ,2019,,0.34,24.99,16.39,41.28,19.09,9.4,40.94
IN,Loni Dehat,2019,,1030.0,25.5,44.51,279.0,91.0,40.2,1004.5
IN,Lucknow,2018,,1270.0,59.44,19.343333333333334,,207.625,19.305,1250.695
IN,Lucknow,2019,,730.0,28.0725,18.22,,65.955,4.4325,725.5675
IN,Ludhiana,2019,,0.0,10.67,32.15,43.94,23.5,3.86,43.94
IN,Maihar,2019,,600.0,17.71,,75.08,12.45,21.17,587.55
IN,Mandi Gobindgarh,2019,,490.0,11.3,7.7,52.92,16.94,6.0,484.0
IN,Mandideep,2019,,560.0,11.3,70.9,252.0,44.0,24.3,548.7
IN,Mandikhera,2019,,1020.0,19.99,27.32,72.32,33.84,3.77,1016.23
IN,Manesar ,2019,,1740.0,103.97,1.58,113.32,50.27,86.71,1738.42
IN,Moradabad,2019,,390.0,14.2,87.8,124.0,46.0,8.7,381.3
IN,Mumbai,2019,,1810.0,30.43,11.7,105.41,20.22,20.83,1798.3
IN,Muzaffarnagar,2019,,480.0,7.6,128.11,133.0,41.0,5.6,474.4
IN,Muzaffarpur,2018,,2080.0,43.4,2.4,,245.0,16.9,2077.6
IN,Muzaffarpur,2019,,-30.0,1.69,39.2,,43.0,5.76,73.0
IN,Nagpur,2019,,820.0,21.42,138.21,84.25,49.42,14.44,805.56
IN,Narnaul,2019,,0.5,31.72,9.2,205.58,94.11,6.8,205.08
IN,Nashik,2019,,670.0,0.0,20.73,63.72,34.55,5.93,670.0
IN,Navi Mumbai,2017,,,,,,20.4,,0.0
IN,Navi Mumbai,2019,,2480.0,,,192.26,,43.11,2436.89
IN,Noida,2019,,540.0,8.75,11.190000000000001,132.01,45.1,11.3,531.25
IN,Pali,2019,,590.0,43.69,13.97,179.41,94.81,4.74,585.26
IN,Palwal ,2019,,870.0,19.23,20.38,154.47,31.37,10.58,859.42
IN,Panchkula,2019,,740.0,14.4,6.93,,25.11,1.59,738.41
IN,Panipat,2019,,440.0,16.71,57.56,38.19,29.02,4.15,435.85
IN,Patiala,2019,,1500.0,27.6,8.38,68.2,32.0,7.83,1492.17
IN,Patna,2018,,1120.0,11.0,39.2,,203.0,11.9,1109.0
IN,Patna,2019,,2110.0,17.46,41.79,,50.0,49.48,2092.54
IN,Pithampur,2019,,240.0,7.7,16.1,150.0,35.0,9.7,232.3
